,State,County,ChronicConditions,Beneficiaries,Prevalence
531,AL,DeKalb,COPD,10067.0,17.6815
532,AL,DeKalb,Cancer,10067.0,6.6256
533,AL,DeKalb,Chronic Kidney Disease,10067.0,27.3468
534,AL,DeKalb,Depression,10067.0,19.708
535,AL,DeKalb,Diabetes,10067.0,30.2573
536,AL,DeKalb,Drug/Substance Abuse,10067.0,4.3508
537,AL,DeKalb,HIV/AIDS,10067.0,0.1192
538,AL,DeKalb,Heart Failure,10067.0,16.7677
539,AL,DeKalb,Hepatitis (Chronic Viral B & C),10067.0,0.5761
540,AL,DeKalb,Hyperlipidemia,10067.0,50.0944
541,AL,DeKalb,Hypertension,10067.0,65.5309
542,AL,DeKalb,Ischemic Heart Disease,10067.0,33.2969
543,AL,DeKalb,Osteoporosis,10067.0,4.7879
544,AL,DeKalb,Schizophrenia and Other Psychotic Disorders,10067.0,3.6654
545,AL,DeKalb,Stroke,10067.0,3.5264
546,AL,Elmore,Alcohol Abuse,8439.0,1.9671
547,AL,Elmore,Alzheimer's Disease/Dementia,8439.0,10.5581
548,AL,Elmore,Arthritis,8439.0,39.1871
549,AL,Elmore,Asthma,8439.0,3.4364
550,AL,Elmore,Atrial Fibrillation,8439.0,8.5911
551,AL,Elmore,Autism Spectrum Disorders,8439.0,0.1422
552,AL,Elmore,COPD,8439.0,13.485
553,AL,Elmore,Cancer,8439.0,7.8919
554,AL,Elmore,Chronic Kidney Disease,8439.0,24.0194
555,AL,Elmore,Depression,8439.0,15.6298
556,AL,Elmore,Diabetes,8439.0,28.8423
557,AL,Elmore,Drug/Substance Abuse,8439.0,2.7254
558,AL,Elmore,HIV/AIDS,8439.0,0.3199
559,AL,Elmore,Heart Failure,8439.0,14.907
560,AL,Elmore,Hepatitis (Chronic Viral B & C),8439.0,0.3673
561,AL,Elmore,Hyperlipidemia,8439.0,48.5603
562,AL,Elmore,Hypertension,8439.0,62.306
563,AL,Elmore,Ischemic Heart Disease,8439.0,30.9397
564,AL,Elmore,Osteoporosis,8439.0,5.7353
565,AL,Elmore,Schizophrenia and Other Psychotic Disorders,8439.0,2.8084
566,AL,Elmore,Stroke,8439.0,4.0645
567,AL,Escambia,Alcohol Abuse,5093.0,1.4333
568,AL,Escambia,Alzheimer's Disease/Dementia,5093.0,12.5663
569,AL,Escambia,Arthritis,5093.0,40.428
570,AL,Escambia,Asthma,5093.0,3.9466
571,AL,Escambia,Atrial Fibrillation,5093.0,8.3055
573,AL,Escambia,COPD,5093.0,14.5297
574,AL,Escambia,Cancer,5093.0,7.6379
575,AL,Escambia,Chronic Kidney Disease,5093.0,27.7832
576,AL,Escambia,Depression,5093.0,15.0599
577,AL,Escambia,Diabetes,5093.0,34.3805
578,AL,Escambia,Drug/Substance Abuse,5093.0,5.7137
580,AL,Escambia,Heart Failure,5093.0,18.0051
581,AL,Escambia,Hepatitis (Chronic Viral B & C),5093.0,0.4516
582,AL,Escambia,Hyperlipidemia,5093.0,42.5093
583,AL,Escambia,Hypertension,5093.0,66.2282
584,AL,Escambia,Ischemic Heart Disease,5093.0,34.086
585,AL,Escambia,Osteoporosis,5093.0,5.969
586,AL,Escambia,Schizophrenia and Other Psychotic Disorders,5093.0,2.4347
587,AL,Escambia,Stroke,5093.0,4.516
588,AL,Etowah,Alcohol Abuse,14026.0,2.1674
589,AL,Etowah,Alzheimer's Disease/Dementia,14026.0,11.3646
590,AL,Etowah,Arthritis,14026.0,41.3874
591,AL,Etowah,Asthma,14026.0,7.1296
592,AL,Etowah,Atrial Fibrillation,14026.0,6.9015
593,AL,Etowah,Autism Spectrum Disorders,14026.0,0.221
594,AL,Etowah,COPD,14026.0,19.3783
595,AL,Etowah,Cancer,14026.0,6.7232
596,AL,Etowah,Chronic Kidney Disease,14026.0,32.5538
597,AL,Etowah,Depression,14026.0,24.2692
598,AL,Etowah,Diabetes,14026.0,31.5058
599,AL,Etowah,Drug/Substance Abuse,14026.0,7.5217
600,AL,Etowah,HIV/AIDS,14026.0,0.3208
601,AL,Etowah,Heart Failure,14026.0,19.4781
602,AL,Etowah,Hepatitis (Chronic Viral B & C),14026.0,0.9126
603,AL,Etowah,Hyperlipidemia,14026.0,52.5524
604,AL,Etowah,Hypertension,14026.0,66.7617
605,AL,Etowah,Ischemic Heart Disease,14026.0,31.9264
606,AL,Etowah,Osteoporosis,14026.0,5.7465
607,AL,Etowah,Schizophrenia and Other Psychotic Disorders,14026.0,4.2849
608,AL,Etowah,Stroke,14026.0,4.2706
609,AL,Fayette,Alcohol Abuse,3342.0,1.4961
610,AL,Fayette,Alzheimer's Disease/Dementia,3342.0,13.465
611,AL,Fayette,Arthritis,3342.0,40.5745
612,AL,Fayette,Asthma,3342.0,5.4758
613,AL,Fayette,Atrial Fibrillation,3342.0,9.216
615,AL,Fayette,COPD,3342.0,20.9455
616,AL,Fayette,Cancer,3342.0,8.1688
617,AL,Fayette,Chronic Kidney Disease,3342.0,31.7475
618,AL,Fayette,Depression,3342.0,20.6762
619,AL,Fayette,Diabetes,3342.0,32.4057
620,AL,Fayette,Drug/Substance Abuse,3342.0,6.553
622,AL,Fayette,Heart Failure,3342.0,18.5817
624,AL,Fayette,Hyperlipidemia,3342.0,53.0221
625,AL,Fayette,Hypertension,3342.0,68.6415
626,AL,Fayette,Ischemic Heart Disease,3342.0,30.7002
627,AL,Fayette,Osteoporosis,3342.0,5.6254
628,AL,Fayette,Schizophrenia and Other Psychotic Disorders,3342.0,3.9797
629,AL,Fayette,Stroke,3342.0,4.5183
630,AL,Franklin,Alcohol Abuse,5081.0,1.6139
631,AL,Franklin,Alzheimer's Disease/Dementia,5081.0,12.2417
632,AL,Franklin,Arthritis,5081.0,43.2789
633,AL,Franklin,Asthma,5081.0,3.7001
634,AL,Franklin,Atrial Fibrillation,5081.0,8.4826
636,AL,Franklin,COPD,5081.0,19.1301
637,AL,Franklin,Cancer,5081.0,7.3214
638,AL,Franklin,Chronic Kidney Disease,5081.0,25.7036
639,AL,Franklin,Depression,5081.0,22.5743
640,AL,Franklin,Diabetes,5081.0,32.3952
641,AL,Franklin,Drug/Substance Abuse,5081.0,7.3608
643,AL,Franklin,Heart Failure,5081.0,15.7056
644,AL,Franklin,Hepatitis (Chronic Viral B & C),5081.0,0.6495
645,AL,Franklin,Hyperlipidemia,5081.0,51.9386
646,AL,Franklin,Hypertension,5081.0,69.2187
647,AL,Franklin,Ischemic Heart Disease,5081.0,31.6867
648,AL,Franklin,Osteoporosis,5081.0,4.6644
649,AL,Franklin,Schizophrenia and Other Psychotic Disorders,5081.0,2.8538
650,AL,Franklin,Stroke,5081.0,3.7197
651,AL,Geneva,Alcohol Abuse,4619.0,1.8186
652,AL,Geneva,Alzheimer's Disease/Dementia,4619.0,11.5393
653,AL,Geneva,Arthritis,4619.0,42.2386
654,AL,Geneva,Asthma,4619.0,6.0619
655,AL,Geneva,Atrial Fibrillation,4619.0,7.5341
657,AL,Geneva,COPD,4619.0,17.1033
658,AL,Geneva,Cancer,4619.0,7.3826
659,AL,Geneva,Chronic Kidney Disease,4619.0,28.0797
660,AL,Geneva,Depression,4619.0,20.8054
661,AL,Geneva,Diabetes,4619.0,31.955
662,AL,Geneva,Drug/Substance Abuse,4619.0,3.2042
663,AL,Geneva,HIV/AIDS,4619.0,0.3247
664,AL,Geneva,Heart Failure,4619.0,16.2589
665,AL,Geneva,Hepatitis (Chronic Viral B & C),4619.0,0.6062
666,AL,Geneva,Hyperlipidemia,4619.0,50.5737
667,AL,Geneva,Hypertension,4619.0,66.3131
668,AL,Geneva,Ischemic Heart Disease,4619.0,32.2364
669,AL,Geneva,Osteoporosis,4619.0,7.5557
670,AL,Geneva,Schizophrenia and Other Psychotic Disorders,4619.0,3.2258
671,AL,Geneva,Stroke,4619.0,4.6114
672,AL,Greene,Alcohol Abuse,1663.0,3.3674
673,AL,Greene,Alzheimer's Disease/Dementia,1663.0,10.6434
674,AL,Greene,Arthritis,1663.0,38.8455
675,AL,Greene,Asthma,1663.0,8.2983
676,AL,Greene,Atrial Fibrillation,1663.0,3.9687
677,AL,Greene,Autism Spectrum Disorders,1663.0,0.0
678,AL,Greene,COPD,1663.0,10.5833
679,AL,Greene,Cancer,1663.0,8.5388
680,AL,Greene,Chronic Kidney Disease,1663.0,27.9014
681,AL,Greene,Depression,1663.0,14.9128
682,AL,Greene,Diabetes,1663.0,37.8833
683,AL,Greene,Drug/Substance Abuse,1663.0,5.3518
685,AL,Greene,Heart Failure,1663.0,16.4762
686,AL,Greene,Hepatitis (Chronic Viral B & C),1663.0,0.6615
687,AL,Greene,Hyperlipidemia,1663.0,46.7228
688,AL,Greene,Hypertension,1663.0,69.6933
689,AL,Greene,Ischemic Heart Disease,1663.0,21.2267
690,AL,Greene,Osteoporosis,1663.0,2.1046
691,AL,Greene,Schizophrenia and Other Psychotic Disorders,1663.0,4.089
692,AL,Greene,Stroke,1663.0,4.0289
693,AL,Hale,Alcohol Abuse,2829.0,2.5097
694,AL,Hale,Alzheimer's Disease/Dementia,2829.0,10.9933
695,AL,Hale,Arthritis,2829.0,41.8522
696,AL,Hale,Asthma,2829.0,6.0445
697,AL,Hale,Atrial Fibrillation,2829.0,5.6911
699,AL,Hale,COPD,2829.0,12.4426
700,AL,Hale,Cancer,2829.0,7.9887
701,AL,Hale,Chronic Kidney Disease,2829.0,29.0562
702,AL,Hale,Depression,2829.0,16.5783
703,AL,Hale,Diabetes,2829.0,32.9799
704,AL,Hale,Drug/Substance Abuse,2829.0,4.2771
705,AL,Hale,HIV/AIDS,2829.0,0.7423
706,AL,Hale,Heart Failure,2829.0,16.6136
707,AL,Hale,Hepatitis (Chronic Viral B & C),2829.0,0.5656
708,AL,Hale,Hyperlipidemia,2829.0,46.8363
709,AL,Hale,Hypertension,2829.0,68.3634
710,AL,Hale,Ischemic Heart Disease,2829.0,23.9307
711,AL,Hale,Osteoporosis,2829.0,3.1106
712,AL,Hale,Schizophrenia and Other Psychotic Disorders,2829.0,3.6762
713,AL,Hale,Stroke,2829.0,3.7116
714,AL,Henry,Alcohol Abuse,2647.0,1.6623
715,AL,Henry,Alzheimer's Disease/Dementia,2647.0,10.4269
716,AL,Henry,Arthritis,2647.0,41.5943
717,AL,Henry,Asthma,2647.0,6.0824
718,AL,Henry,Atrial Fibrillation,2647.0,8.5757
720,AL,Henry,COPD,2647.0,11.8625
721,AL,Henry,Cancer,2647.0,9.2558
722,AL,Henry,Chronic Kidney Disease,2647.0,27.1628
723,AL,Henry,Depression,2647.0,18.8515
724,AL,Henry,Diabetes,2647.0,30.2607
725,AL,Henry,Drug/Substance Abuse,2647.0,4.1179
727,AL,Henry,Heart Failure,2647.0,13.5247
728,AL,Henry,Hepatitis (Chronic Viral B & C),2647.0,0.5667
729,AL,Henry,Hyperlipidemia,2647.0,57.4613
730,AL,Henry,Hypertension,2647.0,66.7926
731,AL,Henry,Ischemic Heart Disease,2647.0,28.8251
732,AL,Henry,Osteoporosis,2647.0,7.0646
733,AL,Henry,Schizophrenia and Other Psychotic Disorders,2647.0,2.909
734,AL,Henry,Stroke,2647.0,4.3823
735,AL,Houston,Alcohol Abuse,14166.0,2.0683
736,AL,Houston,Alzheimer's Disease/Dementia,14166.0,12.0923
737,AL,Houston,Arthritis,14166.0,41.3878
738,AL,Houston,Asthma,14166.0,6.5438
739,AL,Houston,Atrial Fibrillation,14166.0,8.4851
740,AL,Houston,Autism Spectrum Disorders,14166.0,0.233
741,AL,Houston,COPD,14166.0,12.0147
742,AL,Houston,Cancer,14166.0,8.6263
743,AL,Houston,Chronic Kidney Disease,14166.0,26.8601
744,AL,Houston,Depression,14166.0,21.6787
745,AL,Houston,Diabetes,14166.0,30.9191
746,AL,Houston,Drug/Substance Abuse,14166.0,4.0237
747,AL,Houston,HIV/AIDS,14166.0,0.3812
748,AL,Houston,Heart Failure,14166.0,14.796
749,AL,Houston,Hepatitis (Chronic Viral B & C),14166.0,0.5506
750,AL,Houston,Hyperlipidemia,14166.0,55.5132
751,AL,Houston,Hypertension,14166.0,67.5138
752,AL,Houston,Ischemic Heart Disease,14166.0,29.0343
753,AL,Houston,Osteoporosis,14166.0,7.3839
754,AL,Houston,Schizophrenia and Other Psychotic Disorders,14166.0,3.3955
755,AL,Houston,Stroke,14166.0,4.9555
756,AL,Jackson,Alcohol Abuse,8743.0,1.4297
757,AL,Jackson,Alzheimer's Disease/Dementia,8743.0,10.3054
758,AL,Jackson,Arthritis,8743.0,42.5598
759,AL,Jackson,Asthma,8743.0,4.861
760,AL,Jackson,Atrial Fibrillation,8743.0,7.9378
762,AL,Jackson,COPD,8743.0,16.0357
763,AL,Jackson,Cancer,8743.0,7.3659
764,AL,Jackson,Chronic Kidney Disease,8743.0,31.4309
765,AL,Jackson,Depression,8743.0,18.1059
766,AL,Jackson,Diabetes,8743.0,34.1873
767,AL,Jackson,Drug/Substance Abuse,8743.0,3.8545
769,AL,Jackson,Heart Failure,8743.0,17.6713
770,AL,Jackson,Hepatitis (Chronic Viral B & C),8743.0,0.6062
771,AL,Jackson,Hyperlipidemia,8743.0,55.4501
772,AL,Jackson,Hypertension,8743.0,68.0087
773,AL,Jackson,Ischemic Heart Disease,8743.0,33.341
774,AL,Jackson,Osteoporosis,8743.0,5.2042
775,AL,Jackson,Schizophrenia and Other Psychotic Disorders,8743.0,2.5163
776,AL,Jackson,Stroke,8743.0,4.0375
777,AL,Jefferson,Alcohol Abuse,50310.0,2.103
778,AL,Jefferson,Alzheimer's Disease/Dementia,50310.0,12.5045
779,AL,Jefferson,Arthritis,50310.0,35.9332
780,AL,Jefferson,Asthma,50310.0,5.3806
781,AL,Jefferson,Atrial Fibrillation,50310.0,7.3325
782,AL,Jefferson,Autism Spectrum Disorders,50310.0,0.2982
783,AL,Jefferson,COPD,50310.0,10.3637
784,AL,Jefferson,Cancer,50310.0,8.3363
785,AL,Jefferson,Chronic Kidney Disease,50310.0,26.4361
786,AL,Jefferson,Depression,50310.0,19.4435
787,AL,Jefferson,Diabetes,50310.0,26.6766
788,AL,Jefferson,Drug/Substance Abuse,50310.0,3.6335
789,AL,Jefferson,HIV/AIDS,50310.0,0.8905
790,AL,Jefferson,Heart Failure,50310.0,14.3808
791,AL,Jefferson,Hepatitis (Chronic Viral B & C),50310.0,0.9302
792,AL,Jefferson,Hyperlipidemia,50310.0,45.6708
793,AL,Jefferson,Hypertension,50310.0,61.0376
794,AL,Jefferson,Ischemic Heart Disease,50310.0,25.5297
795,AL,Jefferson,Osteoporosis,50310.0,6.4063
796,AL,Jefferson,Schizophrenia and Other Psychotic Disorders,50310.0,4.1105
797,AL,Jefferson,Stroke,50310.0,3.876
798,AL,Lamar,Alcohol Abuse,3059.0,1.3403
799,AL,Lamar,Alzheimer's Disease/Dementia,3059.0,9.9052
800,AL,Lamar,Arthritis,3059.0,37.0382
801,AL,Lamar,Asthma,3059.0,3.4979
802,AL,Lamar,Atrial Fibrillation,3059.0,9.0879
804,AL,Lamar,COPD,3059.0,16.476
805,AL,Lamar,Cancer,3059.0,7.7149
806,AL,Lamar,Chronic Kidney Disease,3059.0,27.4273
807,AL,Lamar,Depression,3059.0,16.3452
808,AL,Lamar,Diabetes,3059.0,32.5597
809,AL,Lamar,Drug/Substance Abuse,3059.0,5.1324
811,AL,Lamar,Heart Failure,3059.0,16.2798
812,AL,Lamar,Hepatitis (Chronic Viral B & C),3059.0,0.425
813,AL,Lamar,Hyperlipidemia,3059.0,48.7741
814,AL,Lamar,Hypertension,3059.0,67.473
815,AL,Lamar,Ischemic Heart Disease,3059.0,31.5789
816,AL,Lamar,Osteoporosis,3059.0,5.1324
817,AL,Lamar,Schizophrenia and Other Psychotic Disorders,3059.0,2.6479
818,AL,Lamar,Stroke,3059.0,3.8248
819,AL,Lauderdale,Alcohol Abuse,14810.0,1.7421
820,AL,Lauderdale,Alzheimer's Disease/Dementia,14810.0,12.3025
821,AL,Lauderdale,Arthritis,14810.0,36.5226
822,AL,Lauderdale,Asthma,14810.0,5.0641
823,AL,Lauderdale,Atrial Fibrillation,14810.0,8.5213
824,AL,Lauderdale,Autism Spectrum Disorders,14810.0,0.1958
825,AL,Lauderdale,COPD,14810.0,15.341
826,AL,Lauderdale,Cancer,14810.0,7.5557
827,AL,Lauderdale,Chronic Kidney Disease,14810.0,23.2681
828,AL,Lauderdale,Depression,14810.0,19.2708
829,AL,Lauderdale,Diabetes,14810.0,28.7373
830,AL,Lauderdale,Drug/Substance Abuse,14810.0,5.4153
831,AL,Lauderdale,HIV/AIDS,14810.0,0.0945
832,AL,Lauderdale,Heart Failure,14810.0,13.1668
833,AL,Lauderdale,Hepatitis (Chronic Viral B & C),14810.0,0.4186
834,AL,Lauderdale,Hyperlipidemia,14810.0,54.0783
835,AL,Lauderdale,Hypertension,14810.0,68.1837
836,AL,Lauderdale,Ischemic Heart Disease,14810.0,29.9392
837,AL,Lauderdale,Osteoporosis,14810.0,6.4821
838,AL,Lauderdale,Schizophrenia and Other Psychotic Disorders,14810.0,2.5861
839,AL,Lauderdale,Stroke,14810.0,4.1391
840,AL,Lawrence,Alcohol Abuse,5086.0,2.0252
841,AL,Lawrence,Alzheimer's Disease/Dementia,5086.0,9.9292
842,AL,Lawrence,Arthritis,5086.0,43.138
843,AL,Lawrence,Asthma,5086.0,3.8144
844,AL,Lawrence,Atrial Fibrillation,5086.0,7.1766
846,AL,Lawrence,COPD,5086.0,18.2658
847,AL,Lawrence,Cancer,5086.0,8.5529
848,AL,Lawrence,Chronic Kidney Disease,5086.0,28.8635
849,AL,Lawrence,Depression,5086.0,20.8808
850,AL,Lawrence,Diabetes,5086.0,37.0035
851,AL,Lawrence,Drug/Substance Abuse,5086.0,5.6626
853,AL,Lawrence,Heart Failure,5086.0,16.3193
854,AL,Lawrence,Hepatitis (Chronic Viral B & C),5086.0,0.4522
855,AL,Lawrence,Hyperlipidemia,5086.0,56.9406
856,AL,Lawrence,Hypertension,5086.0,70.0157
857,AL,Lawrence,Ischemic Heart Disease,5086.0,31.4392
858,AL,Lawrence,Osteoporosis,5086.0,6.6654
859,AL,Lawrence,Schizophrenia and Other Psychotic Disorders,5086.0,2.3987
860,AL,Lawrence,Stroke,5086.0,3.4408
861,AL,Lee,Alcohol Abuse,13624.0,2.0846
862,AL,Lee,Alzheimer's Disease/Dementia,13624.0,10.0705
863,AL,Lee,Arthritis,13624.0,34.7915
864,AL,Lee,Asthma,13624.0,4.6462
865,AL,Lee,Atrial Fibrillation,13624.0,7.2225
866,AL,Lee,Autism Spectrum Disorders,13624.0,0.2055
867,AL,Lee,COPD,13624.0,12.2211
868,AL,Lee,Cancer,13624.0,7.5455
869,AL,Lee,Chronic Kidney Disease,13624.0,23.6127
870,AL,Lee,Depression,13624.0,15.759
871,AL,Lee,Diabetes,13624.0,29.2719
872,AL,Lee,Drug/Substance Abuse,13624.0,2.7598
873,AL,Lee,HIV/AIDS,13624.0,0.3597
874,AL,Lee,Heart Failure,13624.0,16.493
875,AL,Lee,Hepatitis (Chronic Viral B & C),13624.0,0.4477
876,AL,Lee,Hyperlipidemia,13624.0,51.6368
877,AL,Lee,Hypertension,13624.0,64.1735
878,AL,Lee,Ischemic Heart Disease,13624.0,28.7654
879,AL,Lee,Osteoporosis,13624.0,5.9601
880,AL,Lee,Schizophrenia and Other Psychotic Disorders,13624.0,2.7598
881,AL,Lee,Stroke,13624.0,4.2132
882,AL,Limestone,Alcohol Abuse,10962.0,1.7971
883,AL,Limestone,Alzheimer's Disease/Dementia,10962.0,9.314
884,AL,Limestone,Arthritis,10962.0,39.7373
885,AL,Limestone,Asthma,10962.0,5.5464
886,AL,Limestone,Atrial Fibrillation,10962.0,8.6389
887,AL,Limestone,Autism Spectrum Disorders,10962.0,0.1551
888,AL,Limestone,COPD,10962.0,12.8079
889,AL,Limestone,Cancer,10962.0,8.6024
890,AL,Limestone,Chronic Kidney Disease,10962.0,27.5862
891,AL,Limestone,Depression,10962.0,19.0294
892,AL,Limestone,Diabetes,10962.0,31.0801
893,AL,Limestone,Drug/Substance Abuse,10962.0,4.8258
894,AL,Limestone,HIV/AIDS,10962.0,0.1642
895,AL,Limestone,Heart Failure,10962.0,14.9517
896,AL,Limestone,Hepatitis (Chronic Viral B & C),10962.0,0.4835
897,AL,Limestone,Hyperlipidemia,10962.0,53.7858
898,AL,Limestone,Hypertension,10962.0,66.9312
899,AL,Limestone,Ischemic Heart Disease,10962.0,28.462
900,AL,Limestone,Osteoporosis,10962.0,6.9787
901,AL,Limestone,Schizophrenia and Other Psychotic Disorders,10962.0,2.1255
902,AL,Limestone,Stroke,10962.0,3.8223
903,AL,Lowndes,Alcohol Abuse,1055.0,1.8009
904,AL,Lowndes,Alzheimer's Disease/Dementia,1055.0,12.6066
905,AL,Lowndes,Arthritis,1055.0,33.0806
906,AL,Lowndes,Asthma,1055.0,4.5498
907,AL,Lowndes,Atrial Fibrillation,1055.0,6.1611
909,AL,Lowndes,COPD,1055.0,9.763
910,AL,Lowndes,Cancer,1055.0,7.7725
911,AL,Lowndes,Chronic Kidney Disease,1055.0,27.0142
912,AL,Lowndes,Depression,1055.0,12.9858
913,AL,Lowndes,Diabetes,1055.0,34.6919
914,AL,Lowndes,Drug/Substance Abuse,1055.0,2.2749
916,AL,Lowndes,Heart Failure,1055.0,16.3033
918,AL,Lowndes,Hyperlipidemia,1055.0,44.1706
919,AL,Lowndes,Hypertension,1055.0,67.2986
920,AL,Lowndes,Ischemic Heart Disease,1055.0,28.436
921,AL,Lowndes,Osteoporosis,1055.0,3.128
922,AL,Lowndes,Schizophrenia and Other Psychotic Disorders,1055.0,4.6445
923,AL,Lowndes,Stroke,1055.0,4.9289
924,AL,Macon,Alcohol Abuse,2080.0,1.9231
925,AL,Macon,Alzheimer's Disease/Dementia,2080.0,12.3558
926,AL,Macon,Arthritis,2080.0,32.4519
927,AL,Macon,Asthma,2080.0,4.8077
928,AL,Macon,Atrial Fibrillation,2080.0,5.0
930,AL,Macon,COPD,2080.0,9.2788
931,AL,Macon,Cancer,2080.0,8.2212
932,AL,Macon,Chronic Kidney Disease,2080.0,29.0865
933,AL,Macon,Depression,2080.0,10.9135
934,AL,Macon,Diabetes,2080.0,35.8654
935,AL,Macon,Drug/Substance Abuse,2080.0,2.7885
936,AL,Macon,HIV/AIDS,2080.0,0.9135
937,AL,Macon,Heart Failure,2080.0,18.6538
938,AL,Macon,Hepatitis (Chronic Viral B & C),2080.0,0.7212
939,AL,Macon,Hyperlipidemia,2080.0,47.5481
940,AL,Macon,Hypertension,2080.0,66.7788
941,AL,Macon,Ischemic Heart Disease,2080.0,25.8173
942,AL,Macon,Osteoporosis,2080.0,3.6058
943,AL,Macon,Schizophrenia and Other Psychotic Disorders,2080.0,4.1827
944,AL,Macon,Stroke,2080.0,4.9038
945,AL,Madison,Alcohol Abuse,40802.0,1.6249
946,AL,Madison,Alzheimer's Disease/Dementia,40802.0,10.6612
947,AL,Madison,Arthritis,40802.0,40.5176
948,AL,Madison,Asthma,40802.0,6.1909
949,AL,Madison,Atrial Fibrillation,40802.0,8.3599
950,AL,Madison,Autism Spectrum Disorders,40802.0,0.2132
951,AL,Madison,COPD,40802.0,10.2838
952,AL,Madison,Cancer,40802.0,9.5461
953,AL,Madison,Chronic Kidney Disease,40802.0,30.5402
954,AL,Madison,Depression,40802.0,18.1388
955,AL,Madison,Diabetes,40802.0,29.0353
956,AL,Madison,Drug/Substance Abuse,40802.0,3.6861
957,AL,Madison,HIV/AIDS,40802.0,0.2426
958,AL,Madison,Heart Failure,40802.0,13.5655
959,AL,Madison,Hepatitis (Chronic Viral B & C),40802.0,0.473
960,AL,Madison,Hyperlipidemia,40802.0,56.9384
961,AL,Madison,Hypertension,40802.0,65.3791
962,AL,Madison,Ischemic Heart Disease,40802.0,27.8222
963,AL,Madison,Osteoporosis,40802.0,7.4751
964,AL,Madison,Schizophrenia and Other Psychotic Disorders,40802.0,2.0832
965,AL,Madison,Stroke,40802.0,4.6125
966,AL,Marengo,Alcohol Abuse,3976.0,2.2384
967,AL,Marengo,Alzheimer's Disease/Dementia,3976.0,10.8903
968,AL,Marengo,Arthritis,3976.0,36.6449
969,AL,Marengo,Asthma,3976.0,4.326
970,AL,Marengo,Atrial Fibrillation,3976.0,6.3129
972,AL,Marengo,COPD,3976.0,12.2233
973,AL,Marengo,Cancer,3976.0,6.7656
974,AL,Marengo,Chronic Kidney Disease,3976.0,29.0744
975,AL,Marengo,Depression,3976.0,14.0342
976,AL,Marengo,Diabetes,3976.0,38.5815
977,AL,Marengo,Drug/Substance Abuse,3976.0,8.3249
979,AL,Marengo,Heart Failure,3976.0,17.5805
980,AL,Marengo,Hepatitis (Chronic Viral B & C),3976.0,0.327
981,AL,Marengo,Hyperlipidemia,3976.0,46.831
982,AL,Marengo,Hypertension,3976.0,69.5171
983,AL,Marengo,Ischemic Heart Disease,3976.0,26.3581
984,AL,Marengo,Osteoporosis,3976.0,2.3139
985,AL,Marengo,Schizophrenia and Other Psychotic Disorders,3976.0,4.6529
986,AL,Marengo,Stroke,3976.0,3.1187
987,AL,Marion,Alcohol Abuse,5337.0,1.3865
988,AL,Marion,Alzheimer's Disease/Dementia,5337.0,11.2797
989,AL,Marion,Arthritis,5337.0,39.4604
990,AL,Marion,Asthma,5337.0,3.0167
991,AL,Marion,Atrial Fibrillation,5337.0,8.1694
993,AL,Marion,COPD,5337.0,20.2174
994,AL,Marion,Cancer,5337.0,6.8578
995,AL,Marion,Chronic Kidney Disease,5337.0,26.4193
996,AL,Marion,Depression,5337.0,18.5685
997,AL,Marion,Diabetes,5337.0,31.5158
998,AL,Marion,Drug/Substance Abuse,5337.0,7.5511
1000,AL,Marion,Heart Failure,5337.0,15.6455
1001,AL,Marion,Hepatitis (Chronic Viral B & C),5337.0,0.2998
1002,AL,Marion,Hyperlipidemia,5337.0,53.4195
1003,AL,Marion,Hypertension,5337.0,68.1469
1004,AL,Marion,Ischemic Heart Disease,5337.0,30.1855
1005,AL,Marion,Osteoporosis,5337.0,6.5205
1006,AL,Marion,Schizophrenia and Other Psychotic Disorders,5337.0,2.3047
1007,AL,Marion,Stroke,5337.0,3.6537
1008,AL,Marshall,Alcohol Abuse,13754.0,1.5268
1009,AL,Marshall,Alzheimer's Disease/Dementia,13754.0,11.7857
1010,AL,Marshall,Arthritis,13754.0,39.8066
1011,AL,Marshall,Asthma,13754.0,4.6096
1012,AL,Marshall,Atrial Fibrillation,13754.0,8.6157
1013,AL,Marshall,Autism Spectrum Disorders,13754.0,0.08
1014,AL,Marshall,COPD,13754.0,18.1184
1015,AL,Marshall,Cancer,13754.0,7.2415
1016,AL,Marshall,Chronic Kidney Disease,13754.0,26.3269
1017,AL,Marshall,Depression,13754.0,20.3141
1018,AL,Marshall,Diabetes,13754.0,28.9443
1019,AL,Marshall,Drug/Substance Abuse,13754.0,4.3478
1020,AL,Marshall,HIV/AIDS,13754.0,0.2254
1021,AL,Marshall,Heart Failure,13754.0,18.1402
1022,AL,Marshall,Hepatitis (Chronic Viral B & C),13754.0,0.9234
1023,AL,Marshall,Hyperlipidemia,13754.0,49.0475
1024,AL,Marshall,Hypertension,13754.0,65.2901
1025,AL,Marshall,Ischemic Heart Disease,13754.0,30.6893
1026,AL,Marshall,Osteoporosis,13754.0,6.7035
1027,AL,Marshall,Schizophrenia and Other Psychotic Disorders,13754.0,3.1482
1028,AL,Marshall,Stroke,13754.0,4.9077
1029,AL,Mobile,Alcohol Abuse,31637.0,2.0071
1030,AL,Mobile,Alzheimer's Disease/Dementia,31637.0,12.2862
1031,AL,Mobile,Arthritis,31637.0,33.7769
1032,AL,Mobile,Asthma,31637.0,4.4189
1033,AL,Mobile,Atrial Fibrillation,31637.0,8.5912
